year,name,id,title,producer,film_date,address_street,address_number
2013,Cine Publicitario,4575,Belvita,Altana Films S.A.,2013-02-15,"BUTTY, E., Ing.",285
2013,Cine Publicitario,4576,B For Bank,Jacaranda Films S.A.,2013-02-15,MANZANARES,3000
2013,Cine Publicitario,4577,B For Bank,Jacaranda Films S.A.,2013-02-15,PICO,1800
2013,Cine Publicitario,4578,B For Bank,Jacaranda Films S.A.,2013-02-15,"PINO, Virrey del",2530
2013,Cine Publicitario,4579,Austronata,48m2 S.A.,2013-02-15,"PERON, JUAN DOMINGO, TTE. GENERAL",920
2013,Cine Publicitario,4584,Belvita,Altana Films S.A.,2013-02-15,LAVALLE,240
2013,Cine Publicitario,4585,Belvita,Altana Films S.A.,2013-02-15,"SAENZ PEÑA, ROQUE, PRES. AV.",601
2013,Cine Publicitario,4586,B For Bank,Jacaranda Films S.A.,2013-02-15,"OBLIGADO RAFAEL, Av.Costanera",4899
2013,Cine Publicitario,4587,Belvita,Altana Films S.A.,2013-02-16,CORRIENTES AV.,446
2013,Cine Publicitario,4588,Belvita,Altana Films S.A.,2013-02-16,"RIVAROLA, RODOLFO, Dr.",161
2013,Cine Publicitario,4589,B For Bank,Jacaranda Films S.A.,2013-02-16,CORDOBA AV.,632
2013,Cine Publicitario,4592,Belvita,Altana Films S.A.,2013-02-16,ALVEAR,1401
2013,Cine Publicitario,4593,B For Bank,Jacaranda Films S.A.,2013-02-16,"PACHECO DE MELO, JOSE ANDRES",2283
2013,Cine Publicitario,4594,B For Bank,Jacaranda Films S.A.,2013-02-16,RIVADAVIA AV.,5430
2013,Cine Publicitario,4595,B For Bank,Jacaranda Films S.A.,2013-02-16,"ALEM, LEANDRO N. AV.",865
2013,Cine Publicitario,4597,Cablevison,Clásica Productora S.A.,2013-02-16,VIAMONTE,1150
2013,Cine Publicitario,4598,Belvita,Altana Films S.A.,2013-02-17,GALILEO,2401
2013,Cine Publicitario,4599,B For Bank,Jacaranda Films S.A.,2013-02-17,MANZANARES,3000
2013,Cine Publicitario,4600,B For Bank,Jacaranda Films S.A.,2013-02-17,PICO,1800
2013,Cine Publicitario,4601,Austronata,48m2 S.A.,2013-02-17,BAEZ,199
2013,Cine Publicitario,4602,Belvita,Altana Films S.A.,2013-02-17,SANTA FE AV.,750
2013,Cine Publicitario,4603,Belvita,Altana Films S.A.,2013-02-17,"QUINTANA, MANUEL, PRES.",161
2013,Cine Publicitario,4604,Austronata,48m2 S.A.,2013-02-17,ALVAREZ THOMAS AV.,601
2013,Cine Publicitario,4605,Belvita,Altana Films S.A.,2013-02-18,"ARENAL, CONCEPCION",2460
2013,Cine Publicitario,4606,Belvita,Altana Films S.A.,2013-02-18,"CASTILLA, RAMON, MARISCAL",2701
2013,Cine Publicitario,4607,Belvita,Altana Films S.A.,2013-02-18,"FERRARI, ANTONINO M.",1021
2013,Cine Publicitario,4608,Belvita,Altana Films S.A.,2013-02-18,CORDOBA AV.,6234
2013,Cine Publicitario,4609,Belvita,Altana Films S.A.,2013-02-18,MEXICO,756
2013,Cine Publicitario,4612,Puntos De Encuentro,48m2 S.A.,2013-02-20,RIOBAMBA,1040
2013,Cine Publicitario,4613,Puntos De Encuentro,48m2 S.A.,2013-02-20,ARENALES,1765
2013,Cine Publicitario,4614,Puntos De Encuentro,48m2 S.A.,2013-02-20,BOLIVAR,120
2013,Cine Publicitario,4615,Puntos De Encuentro,48m2 S.A.,2013-02-20,"HAEDO, EDUARDO V., PRES.",1920
2013,Cine Publicitario,4616,Puntos De Encuentro,48m2 S.A.,2013-02-20,RODRIGUEZ PEÑA,1051
2013,Cine Publicitario,4617,Puntos De Encuentro,48m2 S.A.,2013-02-20,CALLAO AV.,1060
2013,Cine Publicitario,4618,Puntos De Encuentro,48m2 S.A.,2013-02-20,DEFENSA,247
2013,Cine Publicitario,4619,Puntos De Encuentro,48m2 S.A.,2013-02-21,SARMIENTO AV.,4220
2013,Cine Publicitario,4620,Puntos De Encuentro,48m2 S.A.,2013-02-21,"GIUFFRA, JOSE M.,DR.",340
2013,Cine Publicitario,4621,Gm Chevrolet Family Gathering,Fight Films S.A.,2013-02-22,GIRIBONE,1664
2013,Cine Publicitario,4622,Puntos De Encuentro,48m2 S.A.,2013-02-22,TRIUNVIRATO AV.,3720
2013,Cine Publicitario,4623,Puntos De Encuentro,48m2 S.A.,2013-02-22,CORRIENTES AV.,1050
2013,Cine Publicitario,4624,Puntos De Encuentro,48m2 S.A.,2013-02-22,RIVADAVIA AV.,5425
2013,Cine Publicitario,4625,Puntos De Encuentro,48m2 S.A.,2013-02-22,"MONTES DE OCA, MANUEL",1702
2013,Cine Publicitario,4626,Puntos De Encuentro,48m2 S.A.,2013-02-22,INDEPENDENCIA AV.,2400
2013,Cine Publicitario,4628,Gm Chevrolet Family Gathering,Fight Films S.A.,2013-02-23,CORRIENTES AV.,432
2013,Cine Publicitario,4629,Gm Chevrolet Family Gathering,Fight Films S.A.,2013-02-23,"ROCA, JULIO A., PRESIDENTE AV.",701
2013,Cine Publicitario,4630,Gm Chevrolet Family Gathering,Fight Films S.A.,2013-02-23,SANTA FE AV.,730
2013,Cine Publicitario,4631,Puntos De Encuentro,48m2 S.A.,2013-02-23,"IRIARTE, GRAL.",1820
2013,Cine Publicitario,4632,Gm Chevrolet Family Gathering,Fight Films S.A.,2013-02-23,"VIALE, LUIS",471
2013,Cine Publicitario,4633,Banco Industrial,Nunchaku Cine S.R.L.,2013-02-24,FLORIDA,102
2013,Cine Publicitario,4634,Quaker,Oruga Films S.A.,2013-02-24,"RIVERA, PEDRO I., Dr.",4095
2013,Cine Publicitario,4635,Quaker,Oruga Films S.A.,2013-02-24,"ALSINA, ADOLFO",1347
2013,Cine Publicitario,4636,Gm Chevrolet Family Gathering,Fight Films S.A.,2013-02-24,"VIALE, LUIS",471
2013,Cine Publicitario,4637,Quaker,Oruga Films S.A.,2013-02-24,FINOCHIETTO ENRIQUE DR.,623
2013,Cine Publicitario,4638,Gm Chevrolet Family Gathering,Fight Films S.A.,2013-02-25,GIRIBONE,1664
2013,Cine Publicitario,4642,Superpoderes,Tvd S.A.,2013-02-26,CORRIENTES AV.,632
2013,Cine Publicitario,4643,Xfinity,La Doble A S.A.,2013-02-27,ARENALES,1364
2013,Cine Publicitario,4644,Ser,Casta Diva Pictures S.A.,2013-02-28,TORRENT,1141
2013,Cine Publicitario,4645,Xfinity,La Doble A S.A.,2013-03-01,ARIAS,2624
2013,Cine Publicitario,4646,Xfinity,La Doble A S.A.,2013-03-01,RIVADAVIA AV.,2400
2013,Cine Publicitario,4648,Superpoderes,Tvd S.A.,2013-03-02,CORRIENTES AV.,632
2013,Cine Publicitario,4649,Spotify,Labhouse S.A.,2013-03-02,CORRIENTES AV.,1420
2013,Cine Publicitario,4650,Spotify,Labhouse S.A.,2013-03-02,"SANCHEZ, MIGUEL B. AV.",1435
2013,Cine Publicitario,4651,Spotify,Labhouse S.A.,2013-03-02,URUGUAY,60
2013,Cine Publicitario,4652,Lcbc,La Doble A S.A.,2013-03-02,"PEREZ GALDOS, BENITO AV.",1
2013,Cine Publicitario,4654,Ser,Casta Diva Pictures S.A.,2013-03-03,TORRENT,1141
2013,Cine Publicitario,4655,Fuze Tea,Rebolucion S.A.,2013-03-03,ALGARROBO,1051
2013,Cine Publicitario,4656,Fuze Tea,Rebolucion S.A.,2013-03-03,"CABRERA, JOSE A.",5354
2013,Cine Publicitario,4657,Fuze Tea,Rebolucion S.A.,2013-03-03,HUMBOLDT,1550
2013,Cine Publicitario,4659,Lcbc,La Doble A S.A.,2013-03-04,MANSO JUANA,901
2013,Cine Publicitario,4660,Lcbc,La Doble A S.A.,2013-03-04,MANSO JUANA,301
2013,Cine Publicitario,4661,Casos,Rozca S.A.,2013-03-04,"CALVO, CARLOS",430
2013,Cine Publicitario,4662,Casos,Rozca S.A.,2013-03-04,AZOPARDO,750
2013,Cine Publicitario,4663,Play,Minimal Cine S.R.L.,2013-03-04,DEL LIBERTADOR AV.,3625
2013,Cine Publicitario,4664,Fuze Tea,Rebolucion S.A.,2013-03-04,CAMPILLO,2433
2013,Cine Publicitario,4665,Banda,48m2 S.A.,2013-03-05,ALGARROBO,1041
2013,Cine Publicitario,4667,Banda,48m2 S.A.,2013-03-06,ALGARROBO,1041
2013,Cine Publicitario,4668,Berocca,Metropolis Films Sa,2013-03-07,AGUERO,2640
2013,Cine Publicitario,4669,Berocca,Metropolis Films Sa,2013-03-07,"VILLAFLOR, AZUCENA",680
2013,Cine Publicitario,4670,Berocca,Metropolis Films Sa,2013-03-07,SANTA FE AV.,700
2013,Cine Publicitario,4671,Berocca,Metropolis Films Sa,2013-03-07,5 DE JULIO,420
2013,Cine Publicitario,4673,Berocca,Metropolis Films Sa,2013-03-08,SAN JUAN AV.,340
2013,Cine Publicitario,4674,Berocca,Metropolis Films Sa,2013-03-08,CIUDAD DE LA PAZ,340
2013,Cine Publicitario,4675,Melting Machine,Sake Srl,2013-03-08,CRUCERO GRAL. BELGRANO,1201
2013,Cine Publicitario,4676,Conveniencia,Oruga Films S.A.,2013-03-09,CABELLO,3032
2013,Cine Publicitario,4677,Conveniencia,Oruga Films S.A.,2013-03-09,PATRON,5440
2013,Cine Publicitario,4678,Conveniencia,Oruga Films S.A.,2013-03-09,"MAGARIÑOS CERVANTES, A.",1925
2013,Cine Publicitario,4679,Bavaria,Producciones Svb S.A.,2013-03-09,INDEPENDENCIA AV.,105
2013,Cine Publicitario,4680,Conveniencia,Oruga Films S.A.,2013-03-09,CAMARONES,4642
2013,Cine Publicitario,4681,Melting Machine,Sake Srl,2013-03-09,CRUCERO GRAL. BELGRANO,1201
2013,Cine Publicitario,4682,Conveniencia,Oruga Films S.A.,2013-03-09,"FREIRE, RAMON, CAP. GRAL.",1645
2013,Cine Publicitario,4683,Bavaria,Producciones Svb S.A.,2013-03-09,"PELLEGRINI, CARLOS",211
2013,Cine Publicitario,4684,Bavaria,Producciones Svb S.A.,2013-03-09,CALLAO AV.,495
2013,Cine Publicitario,4685,Bavaria,Producciones Svb S.A.,2013-03-09,PERU,990
2013,Cine Publicitario,4686,Bavaria,Producciones Svb S.A.,2013-03-09,OLAZABAL AV.,5590
2013,Cine Publicitario,4687,Conveniencia,Oruga Films S.A.,2013-03-10,20 DE FEBRERO,5838
2013,Cine Publicitario,4688,Conveniencia,Oruga Films S.A.,2013-03-10,LUGONES,3161
2013,Cine Publicitario,4689,Banco Industrial,Nunchaku Cine S.R.L.,2013-03-10,FLORIDA,102
2013,Cine Publicitario,4691,Conveniencia,Oruga Films S.A.,2013-03-10,ARMENIA,1336
2013,Cine Publicitario,4695,Banco Industrial,Nunchaku Cine S.R.L.,2013-03-11,GORRITI,5870
2013,Cine Publicitario,4701,Banda,48m2 S.A.,2013-03-12,ALGARROBO,1041
2013,Cine Publicitario,4702,Canon Print,Metropolis Films Sa,2013-03-12,CASTEX,3615
2013,Cine Publicitario,4703,Canon Print,Metropolis Films Sa,2013-03-12,GIRARDOT,1920
2013,Cine Publicitario,4705,Canon Print,Metropolis Films Sa,2013-03-12,BASAVILBASO,1233
2013,Cine Publicitario,4712,Canon,Producciones Svb S.A.,2013-03-14,LAVALLE,110
2013,Cine Publicitario,4713,Canon,Producciones Svb S.A.,2013-03-14,AGUERO,2502
2013,Cine Publicitario,4715,Canon,Producciones Svb S.A.,2013-03-14,"PERON, JUAN DOMINGO, TTE. GENERAL",315
2013,Cine Publicitario,4716,Canon,Producciones Svb S.A.,2013-03-14,SANTA FE AV.,750
2013,Cine Publicitario,4726,Canon,Producciones Svb S.A.,2013-03-15,"PERON, JUAN DOMINGO, TTE. GENERAL",975
2013,Cine Publicitario,4728,Canon,Producciones Svb S.A.,2013-03-16,CORRIENTES AV.,220
2013,Cine Publicitario,4733,Trenet,El Santuario S.R.L.,2013-03-16,"FIGUEROA ALCORTA, PRES. AV.",2801
2013,Cine Publicitario,4740,Canon,Producciones Svb S.A.,2013-03-16,CORDOBA AV.,525
2013,Cine Publicitario,4741,Trenet,El Santuario S.R.L.,2013-03-16,REPUBLICA BOLIVARIANA DE VENEZUELA,301
2013,Cine Publicitario,4747,Goiciche Invierno,Genomma Laboratories Argentina S.A.,2013-03-17,SALTA,1074
2013,Cine Publicitario,4752,Goiciche Invierno,Genomma Laboratories Argentina S.A.,2013-03-18,DEFENSA,1583
2013,Cine Publicitario,4759,Lado Femenino,Películas Cortitas S.A.,2013-03-21,"PEDRAZA, MANUELA",2800
2013,Cine Publicitario,4760,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-21,ANDONAEGUI,3624
2013,Cine Publicitario,4761,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-21,"PELLEGRINI, CARLOS E.",6041
2013,Cine Publicitario,4762,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-21,BANCHS ENRIQUE,3675
2013,Cine Publicitario,4763,Lado Femenino,Películas Cortitas S.A.,2013-03-21,SUPERI,1885
2013,Cine Publicitario,4764,Lado Femenino,Películas Cortitas S.A.,2013-03-21,"BULLRICH, INT. AV.",300
2013,Cine Publicitario,4765,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-21,NUÑEZ,5674
2013,Cine Publicitario,4766,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-21,"LE BRETON, TOMAS A.",4120
2013,Cine Publicitario,4768,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-22,"CALZADILLA, SANTIAGO",1311
2013,Cine Publicitario,4769,Corega,Taxi Films S.R.L.,2013-03-22,VERA,1502
2013,Cine Publicitario,4770,Corega,Taxi Films S.R.L.,2013-03-22,SINCLAIR,3106
2013,Cine Publicitario,4771,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-23,TACUARI,524
2013,Cine Publicitario,4772,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-23,INDEPENDENCIA AV.,937
2013,Cine Publicitario,4773,Cocina,Hermanos Mundo S.A.,2013-03-23,COSTA RICA,5852
2013,Cine Publicitario,4774,Cocina,Hermanos Mundo S.A.,2013-03-23,SOLER,5132
2013,Cine Publicitario,4775,Mc Cormick,Goodgate S.A.,2013-03-23,"NEWBERY, JORGE",3263
2013,Cine Publicitario,4776,Mc Cormick,Goodgate S.A.,2013-03-23,HABANA,4792
2013,Cine Publicitario,4778,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-23,URUGUAY AV.,634
2013,Cine Publicitario,4779,Volantazo- Abuelos,Ringo Buenos Aires S.A.,2013-03-23,PIEDRAS,547
2013,Cine Publicitario,4780,Canon Ii,Metropolis Films Sa,2013-03-23,CAVIA,3008
2013,Cine Publicitario,4784,Mc Cormick,Goodgate S.A.,2013-03-25,CHORROARIN AV.,1002
2013,Cine Publicitario,4785,Zorro,Ringo Buenos Aires S.A.,2013-03-25,"ALSINA, ADOLFO",940
2013,Cine Publicitario,4789,Todos Tenemos Con Que,Primo Audiovisual S.R.L.,2013-03-26,HONDURAS,5329
2013,Cine Publicitario,4790,Todos Tenemos Con Que,Primo Audiovisual S.R.L.,2013-03-26,THAMES,878
2013,Cine Publicitario,4793,Todos Tenemos Con Que,Primo Audiovisual S.R.L.,2013-03-26,JURAMENTO,640
2013,Cine Publicitario,4794,Todos Tenemos Con Que,Primo Audiovisual S.R.L.,2013-03-26,"FREIRE, RAMON, CAP. GRAL.",1645
2013,Cine Publicitario,4795,Todos Tenemos Con Que,Primo Audiovisual S.R.L.,2013-03-26,"FIGUEROA ALCORTA, PRES. AV.",2263
2013,Cine Publicitario,4801,Gatorade,Jacaranda Films S.A.,2013-03-27,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",601
2013,Cine Publicitario,4807,Nba,Goodgate S.A.,2013-04-01,CORRIENTES AV.,345
2013,Cine Publicitario,4808,Nba,Goodgate S.A.,2013-04-01,"SAENZ PEÑA, ROQUE, PRES. AV.",617
2013,Cine Publicitario,4809,Nba,Goodgate S.A.,2013-04-01,CORDOBA AV.,565
2013,Cine Publicitario,4810,Nba,Goodgate S.A.,2013-04-01,"ALVEAR, MARCELO T. De",475
2013,Cine Publicitario,4811,Nba,Goodgate S.A.,2013-04-01,EL SALVADOR,4985
2013,Cine Publicitario,4813,Nba,Goodgate S.A.,2013-04-01,ARENALES,725
2013,Cine Publicitario,4814,Hamaca Para Oblea Tortuguita,Tvd S.A.,2013-04-04,RAMALLO,2159
2013,Cine Publicitario,4816,Parque Centenario,Fly Films S.A.,2013-04-08,"MARECHAL, LEOPOLDO",901
2013,Cine Publicitario,4817,Somelier Iii,23 S.A.,2013-04-08,POSADAS,1795
2013,Cine Publicitario,4820,Hamaca Para Oblea Tortuguita,Tvd S.A.,2013-04-09,RAMALLO,2159
2013,Cine Publicitario,4822,Tums,Labhouse S.A.,2013-04-09,VUELTA DE OBLIGADO,2072
2013,Cine Publicitario,4827,Galicia,Proteína Pura S.A.,2013-04-10,ARCE,600
2013,Cine Publicitario,4834,Rexona,Rebolucion S.A.,2013-04-10,"LORETO, Virrey",2348
2013,Cine Publicitario,4835,Rexona,Rebolucion S.A.,2013-04-10,MENDOZA,2351
2013,Cine Publicitario,4836,Rexona,Rebolucion S.A.,2013-04-10,"YRIGOYEN, HIPOLITO",1934
2013,Cine Publicitario,4837,Rexona,Rebolucion S.A.,2013-04-10,PASCO,2050
2013,Cine Publicitario,4838,Rexona,Rebolucion S.A.,2013-04-10,"PERON, JUAN DOMINGO, TTE. GENERAL",1372
2013,Cine Publicitario,4839,Rexona,Rebolucion S.A.,2013-04-10,HUMBOLDT,1552
2013,Cine Publicitario,4844,Esencia,48m2 S.A.,2013-04-12,"MATIENZO, BENJAMIN, TENIENTE",2925
2013,Cine Publicitario,4850,Julia,Primo Audiovisual S.R.L.,2013-04-13,ALVEAR,1412
2013,Cine Publicitario,4851,Julia,Primo Audiovisual S.R.L.,2013-04-13,BALCARCE,633
2013,Cine Publicitario,4852,Julia,Primo Audiovisual S.R.L.,2013-04-13,"RIVERA, PEDRO I., Dr.",4095
2013,Cine Publicitario,4858,Julia,Primo Audiovisual S.R.L.,2013-04-14,IBERA,3739
2013,Cine Publicitario,4863,Ecosol,Primo Audiovisual S.R.L.,2013-04-14,CUBA,1754
2013,Cine Publicitario,4868,Crash Tender,Proteína Pura S.A.,2013-04-15,HUMBOLDT,2000
2013,Cine Publicitario,4870,Crash Tender,Proteína Pura S.A.,2013-04-15,DE LOS INCAS AV.,3909
2013,Cine Publicitario,4876,Conversaciones,23 S.A.,2013-04-16,"ALSINA, ADOLFO",1867
2013,Cine Publicitario,4881,Santander,Landia S.R.L.,2013-04-17,SUPERI,1885
2013,Cine Publicitario,4885,Pony Malta,Rebolucion S.A.,2013-04-19,"GAITO, CONSTANTINO",6094
2013,Cine Publicitario,4886,Pony Malta,Rebolucion S.A.,2013-04-19,"YRURTIA, ROGELIO",6088
2013,Cine Publicitario,4890,Pony Malta,Rebolucion S.A.,2013-04-20,"MITRE, BARTOLOME",401
2013,Cine Publicitario,4891,Samsung,Jacaranda Films S.A.,2013-04-20,"GOMEZ, VALENTIN",3377
2013,Cine Publicitario,4892,Samsung,Jacaranda Films S.A.,2013-04-20,TRES SARGENTOS,415
2013,Cine Publicitario,4893,Pony Malta,Rebolucion S.A.,2013-04-20,SANTIAGO DEL ESTERO,486
2013,Cine Publicitario,4894,Pony Malta,Rebolucion S.A.,2013-04-20,"YRIGOYEN, HIPOLITO",1350
2013,Cine Publicitario,4895,Callia,Poster Pagsa S.R.L.,2013-04-20,"ALVEAR, MARCELO T. De",751
2013,Cine Publicitario,4899,Pony Malta,Rebolucion S.A.,2013-04-20,LAVALLE,201
2013,Cine Publicitario,4901,Pony Malta,Rebolucion S.A.,2013-04-21,DON PEDRO DE MENDOZA AV.,501
2013,Cine Publicitario,4902,Samsung,Jacaranda Films S.A.,2013-04-21,CORDOBA AV.,507
2013,Cine Publicitario,4903,Pony Malta,Rebolucion S.A.,2013-04-21,PERU,1350
2013,Cine Publicitario,4904,Samsung,Jacaranda Films S.A.,2013-04-21,MORENO,376
2013,Cine Publicitario,4907,Armonia,Cine Publicitario S.R.L.,2013-04-22,"FREIRE, RAMON, CAP. GRAL.",1655
2013,Cine Publicitario,4908,Oeschle,Civiles Management S.R.L.,2013-04-22,AYACUCHO,2001
2013,Cine Publicitario,4909,Oeschle,Civiles Management S.R.L.,2013-04-22,ALVEAR AV.,1301
2013,Cine Publicitario,4910,Oeschle,Civiles Management S.R.L.,2013-04-23,BAEZ,401
2013,Cine Publicitario,4911,Armonia,Cine Publicitario S.R.L.,2013-04-23,"CALZADILLA, SANTIAGO",1301
2013,Cine Publicitario,4912,Oeschle,Civiles Management S.R.L.,2013-04-23,AGUERO,2601
2013,Cine Publicitario,4913,Fibertel,Rebolucion S.A.,2013-04-23,CORDOBA AV.,3184
2013,Cine Publicitario,4914,Fibertel,Rebolucion S.A.,2013-04-23,REPUBLICA BOLIVARIANA DE VENEZUELA,356
2013,Cine Publicitario,4915,Ex,Primo Audiovisual S.R.L.,2013-04-23,"UGARTE, MANUEL",2951
2013,Cine Publicitario,4916,Ex,Primo Audiovisual S.R.L.,2013-04-23,HEREDIA,1776
2013,Cine Publicitario,4917,Fibertel,Rebolucion S.A.,2013-04-23,FINOCHIETTO ENRIQUE DR.,560
2013,Cine Publicitario,4918,Fibertel,Rebolucion S.A.,2013-04-23,EL SALVADOR,5962
2013,Cine Publicitario,4919,Fibertel,Rebolucion S.A.,2013-04-23,SERRANO,1151
2013,Cine Publicitario,4920,Oeschle,Civiles Management S.R.L.,2013-04-23,"OBLIGADO RAFAEL, Av.Costanera",2250
2013,Cine Publicitario,4921,Fibertel,Rebolucion S.A.,2013-04-23,MEXICO,756
2013,Cine Publicitario,4922,Oeschle,Civiles Management S.R.L.,2013-04-23,"AGOTE, LUIS Dr.",2401
2013,Cine Publicitario,4923,Fibertel,Rebolucion S.A.,2013-04-23,TACUARI,628
2013,Cine Publicitario,4924,Fibertel,Rebolucion S.A.,2013-04-23,CASTILLO,1709
2013,Cine Publicitario,4925,Oeschle,Civiles Management S.R.L.,2013-04-23,NICARAGUA,5901
2013,Cine Publicitario,4927,Fibertel,Rebolucion S.A.,2013-04-24,BONPLAND,1610
2013,Cine Publicitario,4928,Oeschle,Civiles Management S.R.L.,2013-04-24,CIUDAD DE LA PAZ,1
2013,Cine Publicitario,4931,Oeschle,Civiles Management S.R.L.,2013-04-24,ALVEAR AV.,1901
2013,Cine Publicitario,4932,Oeschle,Civiles Management S.R.L.,2013-04-24,"FREYRE, MARCELINO E., Cnel. AV.",3601
2013,Cine Publicitario,4933,Fibertel,Rebolucion S.A.,2013-04-24,GORRITI,6090
2013,Cine Publicitario,4934,Fibertel,Rebolucion S.A.,2013-04-24,EL SALVADOR,6007
2013,Cine Publicitario,4936,Fibertel,Rebolucion S.A.,2013-04-24,FINOCHIETTO ENRIQUE DR.,617
2013,Cine Publicitario,4937,Fibertel,Rebolucion S.A.,2013-04-24,CORDOBA AV.,3184
2013,Cine Publicitario,4938,Fibertel,Rebolucion S.A.,2013-04-24,CASTILLO,1709
2013,Cine Publicitario,4939,Salvo,Palermo Films S.A.,2013-04-24,ACEVEDO,769
2013,Cine Publicitario,4941,Oeschle,Civiles Management S.R.L.,2013-04-25,SARMIENTO AV.,2901
2013,Cine Publicitario,4942,Viral,I-real S.R.L.,2013-04-25,ARRIBEÑOS,2393
2013,Cine Publicitario,4946,Viral,I-real S.R.L.,2013-04-25,AIZPURUA,3740
2013,Cine Publicitario,4947,Viral,I-real S.R.L.,2013-04-25,MAURE,2842
2013,Cine Publicitario,4948,Calciplus,Casta Diva Pictures S.A.,2013-04-26,INCLAN,2543
2013,Cine Publicitario,4952,Calciplus,Casta Diva Pictures S.A.,2013-04-26,RONDEAU,2735
2013,Cine Publicitario,4954,Tren,23 S.A.,2013-04-27,"LOPEZ, VICENTE",2220
2013,Cine Publicitario,4962,Direct Tv- Festival,Montecarlo Films S.R.L.,2013-04-30,ZAPIOLA,334
2013,Cine Publicitario,4965,"Trident ""remos""",Rebolucion S.A.,2013-05-03,CORRIENTES AV.,301
2013,Cine Publicitario,4968,Mil Te Quieros,Pank S.R.L.,2013-05-04,AMENABAR,2375
2013,Cine Publicitario,4969,Mil Te Quieros,Pank S.R.L.,2013-05-04,LA PAMPA,1376
2013,Cine Publicitario,4970,Mil Te Quieros,Pank S.R.L.,2013-05-04,SUPERI,1665
2013,Cine Publicitario,4971,Mil Te Quieros,Pank S.R.L.,2013-05-04,ESTOMBA,1710
2013,Cine Publicitario,4972,"Trident ""remos""",Rebolucion S.A.,2013-05-04,BOUCHARD,501
2013,Cine Publicitario,4974,"Trident ""remos""",Rebolucion S.A.,2013-05-04,SARMIENTO,301
2013,Cine Publicitario,4976,"Trident ""remos""",Rebolucion S.A.,2013-05-04,"IRIGOYEN, BERNARDO de",1201
2013,Cine Publicitario,4977,Mil Te Quieros,Pank S.R.L.,2013-05-04,"RIVADAVIA MARTIN, COMODORO",1450
2013,Cine Publicitario,4981,Cara A Cara,Proteína Pura S.A.,2013-05-06,LA PAMPA,50
2013,Cine Publicitario,4996,Cariñoso,Pank S.R.L.,2013-05-09,AGUERO,2502
2013,Cine Publicitario,4997,Direct Tv- Festival,Montecarlo Films S.R.L.,2013-05-09,ZAPIOLA,334
2013,Cine Publicitario,4998,Danette,Poster Pagsa S.R.L.,2013-05-09,DARWIN,260
2013,Cine Publicitario,5000,Cariñoso,Pank S.R.L.,2013-05-09,SUPERI,1665
2013,Cine Publicitario,5001,Musimundo,Eyeworks Argentina S.A.,2013-05-09,CABILDO AV.,1873
2013,Cine Publicitario,5004,Danette,Poster Pagsa S.R.L.,2013-05-10,BOLIVAR,901
2013,Cine Publicitario,5007,Destapadisimo,Jacaranda Films S.A.,2013-05-10,"BORGES, JORGE LUIS",2108
2013,Cine Publicitario,5008,Danette,Poster Pagsa S.R.L.,2013-05-10,MEXICO,756
2013,Cine Publicitario,5009,Destapadisimo,Jacaranda Films S.A.,2013-05-10,ASUNCION,4602
2013,Cine Publicitario,5010,Danette,Poster Pagsa S.R.L.,2013-05-10,GUIDO,1534
2013,Cine Publicitario,5011,Halls,Awards Cine S.R.L,2013-05-11,FINOCHIETTO ENRIQUE DR.,511
2013,Cine Publicitario,5012,Coca Zero,Landia S.R.L.,2013-05-11,AZCUENAGA,61
2013,Cine Publicitario,5013,Bubbly,Primo Audiovisual S.R.L.,2013-05-11,MONTEVIDEO,1020
2013,Cine Publicitario,5014,Coca Zero,Landia S.R.L.,2013-05-11,TEJEDOR,834
2013,Cine Publicitario,5015,Coca Zero,Landia S.R.L.,2013-05-11,GIRARDOT,1848
2013,Cine Publicitario,5017,Halls,Awards Cine S.R.L,2013-05-11,COSTA RICA,4880
2013,Cine Publicitario,5018,Visa,Altana Films S.A.,2013-05-11,"MITRE, BARTOLOME",480
2013,Cine Publicitario,5019,Musimundo,Eyeworks Argentina S.A.,2013-05-11,CABILDO AV.,1873
2013,Cine Publicitario,5020,Visa,Altana Films S.A.,2013-05-11,WASHINGTON,2329
2013,Cine Publicitario,5021,Halls,Awards Cine S.R.L,2013-05-11,SAN JUAN AV.,701
2013,Cine Publicitario,5022,Halls,Awards Cine S.R.L,2013-05-11,TACUARI,628
2013,Cine Publicitario,5023,Halls,Awards Cine S.R.L,2013-05-11,BOLIVAR,1463
2013,Cine Publicitario,5024,Cariñoso,Pank S.R.L.,2013-05-11,HUMBOLDT,1550
2013,Cine Publicitario,5025,Visa,Altana Films S.A.,2013-05-11,TRES SARGENTOS,350
2013,Cine Publicitario,5026,Visa,Altana Films S.A.,2013-05-11,IBERA,3739
